Player,Weekly Wages,Annual_Wages_Y,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,COV_Factor,Tax_Rate,Masa_Salarial_X,Log_Annual_Wages_Y,Annual_Wages_Imputed,PassLive_P90,PassDead_P90,TO_P90,Sh_P90,Fld_P90,Def_P90,SCA_P90,GCA_P90,Attack_Efficiency_Ratio,Foul_Prone_Ratio,Net_Creative_Impact,Wage_Club_Ratio,Viability_Score,Club_Purchasing_Power,Age_Sq,Age_Prime_Flag,Perf_Age_Interaction,Pos_FW,Pos_GK,Pos_MF,Comp_La Liga,Comp_Ligue 1,Comp_Premier League,Comp_Serie A
Mateusz Kowalski,45396.01861908456,2360592.7075252132,POL,MF,Parma,Serie A,19,2005,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0.9398461256937866,0.532244220529071,25480000.0,13.132145302144433,504914.96207355725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01981612880979424,0.4976940019044453,23947279.28267768,361,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Thomas Kristensen,6154.0,320000.0,DEN,DF,Udinese,Serie A,22,2002,19.5,17,0.87,16,1,0,0,0,0,1,0.05,0.9398461256937866,0.532244220529071,25290000.0,12.676076274775909,319999.9999999998,0.8205128205128205,0.05128205128205128,0.0,0.0,0.0,0.0,0.8717948717948718,0.05128205128205128,0.058823529411764705,0.0,0.05128205128205128,0.012653222617635422,0.4976940019044453,23768708.518795863,484,0,1.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nikola Krstović,45396.01861908456,2360592.7075252132,MNE,FW,Lecce,Serie A,24,2000,34.0,87,2.56,57,2,8,12,5,3,7,0.21,0.9398461256937866,0.532244220529071,19550000.0,14.042505944931174,1254824.0793819143,1.6764705882352942,0.058823529411764705,0.23529411764705882,0.35294117647058826,0.14705882352941177,0.08823529411764706,2.5588235294117645,0.20588235294117646,0.08045977011494253,1.6666666666666665,-0.02941176470588236,0.06418537490444574,0.4976940019044453,18373991.757313527,576,0,4.9411764705882355,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Khvicha Kvaratskhelia,45396.01861908456,2360592.7075252132,GEO,FW,Napoli,Serie A,23,2001,13.1,57,4.35,40,10,2,2,3,0,6,0.46,0.9398461256937866,0.532244220529071,112200000.0,15.68637614528499,6493915.017734618,3.053435114503817,0.7633587786259542,0.15267175572519084,0.15267175572519084,0.22900763358778625,0.0,4.351145038167939,0.4580152671755725,0.10526315789473684,0.22900763358778625,0.30534351145038163,0.05787803046109285,0.4976940019044453,105450735.30284286,529,0,10.534351145038167,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Mathis Lambourde,45396.01861908456,2360592.7075252132,FRA,FW,Hellas Verona,Serie A,18,2006,1.0,2,2.0,1,0,1,0,0,0,1,1.0,0.9398461256937866,0.532244220529071,29340000.0,13.715213535864885,904568.7012358386,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,0.030830562414309426,0.4976940019044453,27575085.3278557,324,0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Gianluca Lapadula,45396.01861908456,2360592.7075252132,PER,FW,Cagliari,Serie A,34,1990,3.4,13,3.77,5,0,1,7,0,0,0,0.0,0.9398461256937866,0.532244220529071,28990000.0,14.874147271141373,2882438.718747605,1.4705882352941178,0.0,0.29411764705882354,2.058823529411765,0.0,0.0,3.823529411764706,0.0,0.0,0.0,-0.29411764705882354,0.09942872434451898,0.4976940019044453,27246139.183862872,1156,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Valentino Lazaro,36923.0,1920000.0,AUT,DF,Torino,Serie A,28,1996,25.6,52,2.03,32,16,1,3,0,0,8,0.31,0.9398461256937866,0.532244220529071,50970000.0,14.467835744003965,1920000.0000000016,1.25,0.625,0.0390625,0.1171875,0.0,0.0,2.03125,0.3125,0.15384615384615385,0.0,0.2734375,0.037669217186580374,0.4976940019044453,47903957.026612304,784,1,8.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Darko Lazović,45396.01861908456,2360592.7075252132,SRB,DF,Hellas Verona,Serie A,33,1990,16.2,23,1.42,17,4,0,1,1,0,4,0.25,0.9398461256937866,0.532244220529071,29340000.0,13.844637093133652,1029554.8611320378,1.0493827160493827,0.2469135802469136,0.0,0.0617283950617284,0.0617283950617284,0.0,1.4197530864197532,0.2469135802469136,0.17391304347826086,0.0617283950617284,0.2469135802469136,0.035090486064486635,0.4976940019044453,27575085.3278557,1089,0,8.148148148148149,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Manuel Lazzari,45396.01861908456,2360592.7075252132,ITA,DF,Lazio,Serie A,30,1993,15.6,36,2.3,32,0,2,0,1,1,2,0.13,0.9398461256937866,0.532244220529071,77280000.0,14.229185400282322,1512365.2897345396,2.0512820512820515,0.0,0.12820512820512822,0.0,0.06410256410256411,0.06410256410256411,2.307692307692308,0.12820512820512822,0.05555555555555556,1.0,0.0,0.01956994422534342,0.4976940019044453,72631308.59361583,900,1,3.8461538461538467,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Enzo Le Fée,75000.0,3900000.0,FRA,MF,Roma,Serie A,24,2000,3.5,9,2.55,7,1,1,0,0,0,0,0.0,0.9398461256937866,0.532244220529071,109090000.0,15.176487111099874,3899999.9999999967,2.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,2.5714285714285716,0.0,0.0,0.0,-0.2857142857142857,0.0357502979191493,0.4976940019044453,102527813.85193518,576,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Nicola Leali,8846.0,460000.0,ITA,GK,Genoa,Serie A,31,1993,29.0,2,0.07,2,0,0,0,0,0,1,0.03,0.9398461256937866,0.532244220529071,30190000.0,13.038981768465277,459999.9999999996,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.034482758620689655,0.5,0.0,0.034482758620689655,0.015236833388539237,0.4976940019044453,28373954.534695417,961,0,1.0689655172413792,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Rafael Leão,45396.01861908456,2360592.7075252132,POR,FW,Milan,Serie A,25,1999,25.8,113,4.38,78,1,16,11,6,1,16,0.62,0.9398461256937866,0.532244220529071,94700000.0,14.987274533058308,3227681.1690340517,3.0232558139534884,0.03875968992248062,0.6201550387596899,0.4263565891472868,0.23255813953488372,0.03875968992248062,4.37984496124031,0.6201550387596899,0.1415929203539823,6.0,0.0,0.034083222481880164,0.4976940019044453,89003428.10320158,625,1,15.503875968992247,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Giovanni Leoni,55000.0,2860000.0,ITA,DF,Parma,Serie A,17,2006,13.3,3,0.23,3,0,0,0,0,0,0,0.0,0.9398461256937866,0.532244220529071,25480000.0,14.866332182796036,2860000.000000002,0.22556390977443608,0.0,0.0,0.0,0.0,0.0,0.22556390977443608,0.0,0.0,0.0,0.0,0.11224489795918374,0.4976940019044453,23947279.28267768,289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ben Lhassine Kone,45396.01861908456,2360592.7075252132,CIV,MF,Como,Serie A,24,2000,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0.9398461256937866,0.532244220529071,44520000.0,13.419692420474737,673129.1017548454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015119701297278647,0.4976940019044453,41841949.51588738,576,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Mattia Liberali,45396.01861908456,2360592.7075252132,ITA,MF,Milan,Serie A,17,2007,0.7,1,1.48,1,0,0,0,0,0,0,0.0,0.9398461256937866,0.532244220529071,94700000.0,13.799797893463554,984410.1353996461,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.010395038388591828,0.4976940019044453,89003428.10320158,289,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Karol Linetty,45396.01861908456,2360592.7075252132,POL,MF,Torino,Serie A,29,1995,17.1,24,1.4,20,0,2,1,0,1,2,0.12,0.9398461256937866,0.532244220529071,50970000.0,13.888328551340368,1075534.7646479125,1.1695906432748537,0.0,0.11695906432748537,0.05847953216374269,0.0,0.05847953216374269,1.4035087719298245,0.11695906432748537,0.08333333333333333,0.0,0.0,0.02110132950064572,0.4976940019044453,47903957.026612304,841,1,3.3918128654970756,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Dailon Livramento,45396.01861908456,2360592.7075252132,CPV,FW,Hellas Verona,Serie A,23,2001,10.4,19,1.82,12,0,4,1,1,1,4,0.38,0.9398461256937866,0.532244220529071,29340000.0,13.890832367706079,1078231.0803245655,1.1538461538461537,0.0,0.3846153846153846,0.09615384615384615,0.09615384615384615,0.09615384615384615,1.8269230769230769,0.3846153846153846,0.21052631578947367,1.0,0.0,0.03674952557343441,0.4976940019044453,27575085.3278557,529,0,8.846153846153845,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Stanislav Lobotka,45396.01861908456,2360592.7075252132,SVK,MF,Napoli,Serie A,29,1994,29.3,54,1.84,47,4,0,2,0,1,6,0.2,0.9398461256937866,0.532244220529071,112200000.0,15.144766105064548,3778229.626341218,1.6040955631399316,0.13651877133105803,0.0,0.06825938566552901,0.0,0.034129692832764506,1.8430034129692832,0.20477815699658702,0.11111111111111112,0.0,0.20477815699658702,0.03367406084083082,0.4976940019044453,105450735.30284286,841,1,5.938566552901023,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Manuel Locatelli,45396.01861908456,2360592.7075252132,ITA,MF,Juventus,Serie A,26,1998,31.4,98,3.13,85,5,1,3,2,2,8,0.26,0.9398461256937866,0.532244220529071,125820000.0,15.299404082711243,4410083.064403295,2.7070063694267517,0.15923566878980894,0.03184713375796178,0.09554140127388536,0.06369426751592357,0.06369426751592357,3.121019108280255,0.25477707006369427,0.08163265306122448,1.0,0.2229299363057325,0.03505073171517481,0.4976940019044453,118251439.53479223,676,1,6.624203821656051,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Ruben Loftus-Cheek,45396.01861908456,2360592.7075252132,ENG,MF,Milan,Serie A,28,1996,11.5,34,2.95,27,0,3,1,3,0,2,0.17,0.9398461256937866,0.532244220529071,94700000.0,14.502888549615225,1988494.8418085438,2.347826086956522,0.0,0.2608695652173913,0.08695652173913043,0.2608695652173913,0.0,2.9565217391304346,0.17391304347826086,0.058823529411764705,0.2608695652173913,-0.08695652173913043,0.02099783359882306,0.4976940019044453,89003428.10320158,784,1,4.869565217391305,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Ademola Lookman,45396.01861908456,2360592.7075252132,NGA,MF,Atalanta,Serie A,26,1997,25.0,135,5.41,75,25,17,15,2,1,15,0.6,0.9398461256937866,0.532244220529071,58640000.0,14.13696585280599,1379133.3502732464,3.0,1.0,0.68,0.6,0.08,0.04,5.4,0.6,0.1111111111111111,2.0,-0.08000000000000007,0.02351864512744281,0.4976940019044453,55112576.810683645,676,1,15.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Sandi Lovrić,45396.01861908456,2360592.7075252132,SVN,MF,Udinese,Serie A,26,1998,25.6,81,3.16,49,18,2,7,4,1,10,0.39,0.9398461256937866,0.532244220529071,25290000.0,13.818178393063192,1002671.3969377376,1.9140625,0.703125,0.078125,0.2734375,0.15625,0.0390625,3.1640625,0.390625,0.12345679012345678,4.0,0.3125,0.039646951243089666,0.4976940019044453,23768708.518795863,676,1,10.15625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Lorenzo Lucca,45396.01861908456,2360592.7075252132,ITA,FW,Udinese,Serie A,23,2000,26.1,33,1.26,19,0,1,10,3,0,4,0.15,0.9398461256937866,0.532244220529071,25290000.0,13.904861732486395,1093464.5858126371,0.7279693486590038,0.0,0.038314176245210725,0.38314176245210724,0.11494252873563218,0.0,1.264367816091954,0.1532567049808429,0.1212121212121212,0.11494252873563218,0.11494252873563218,0.04323703383996193,0.4976940019044453,23768708.518795863,529,0,3.5249042145593865,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Jhon Lucumí,18462.0,960000.0,COL,DF,Bologna,Serie A,26,1998,29.0,34,1.17,31,0,0,2,0,1,2,0.07,0.9398461256937866,0.532244220529071,45300000.0,13.77468856344402,960000.0000000007,1.0689655172413792,0.0,0.0,0.06896551724137931,0.0,0.034482758620689655,1.1724137931034482,0.06896551724137931,0.05882352941176471,0.0,0.06896551724137931,0.021192052980132464,0.4976940019044453,42575029.49392853,676,1,1.793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,1.0
José Luis Palomino,45396.01861908456,2360592.7075252132,ARG,DF,Cagliari,Serie A,34,1990,12.0,7,0.58,7,0,0,0,0,0,1,0.08,0.9398461256937866,0.532244220529071,28990000.0,14.099357904925554,1328230.1569065957,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.08333333333333333,0.14285714285714285,0.0,0.08333333333333333,0.045816838803263045,0.4976940019044453,27246139.183862872,1156,0,2.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Douglas Luiz,45396.01861908456,2360592.7075252132,BRA,MF,Juventus,Serie A,26,1998,5.9,28,4.75,18,7,0,3,0,0,1,0.17,0.9398461256937866,0.532244220529071,125820000.0,15.052928003571683,3446700.6688739643,3.0508474576271185,1.1864406779661016,0.0,0.5084745762711864,0.0,0.0,4.745762711864407,0.1694915254237288,0.03571428571428571,0.0,0.1694915254237288,0.027393901358082694,0.4976940019044453,118251439.53479223,676,1,4.406779661016949,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Romelu Lukaku,45396.01861908456,2360592.7075252132,BEL,FW,Napoli,Serie A,31,1993,31.6,76,2.4,63,0,2,9,2,0,16,0.51,0.9398461256937866,0.532244220529071,112200000.0,15.09944174192644,3610806.606037956,1.9936708860759493,0.0,0.06329113924050632,0.28481012658227844,0.06329113924050632,0.0,2.4050632911392404,0.5063291139240506,0.21052631578947364,0.06329113924050632,0.4430379746835442,0.03218187705916182,0.4976940019044453,105450735.30284286,961,0,15.696202531645568,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Sebastiano Luperto,35577.0,1850000.0,ITA,DF,Cagliari,Serie A,27,1996,36.0,30,0.83,23,0,0,6,1,0,5,0.14,0.9398461256937866,0.532244220529071,28990000.0,14.430696197054507,1849999.9999999993,0.6388888888888888,0.0,0.0,0.16666666666666666,0.027777777777777776,0.0,0.8333333333333334,0.1388888888888889,0.16666666666666666,0.027777777777777776,0.1388888888888889,0.06381510865815797,0.4976940019044453,27246139.183862872,729,1,3.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Zito Luvumbo,21346.0,1110000.0,ANG,FW,Cagliari,Serie A,22,2002,17.8,35,1.96,24,1,4,3,3,0,4,0.22,0.9398461256937866,0.532244220529071,28990000.0,13.919870573288517,1109999.9999999998,1.348314606741573,0.056179775280898875,0.2247191011235955,0.16853932584269662,0.16853932584269662,0.0,1.9662921348314606,0.2247191011235955,0.11428571428571428,0.16853932584269662,0.0,0.038289065194894785,0.4976940019044453,27246139.183862872,484,0,4.943820224719101,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Charalampos Lykogiannis,45396.01861908456,2360592.7075252132,GRE,DF,Bologna,Serie A,30,1993,11.6,33,2.83,17,16,0,0,0,0,5,0.43,0.9398461256937866,0.532244220529071,45300000.0,14.310139668044794,1639889.907616226,1.4655172413793105,1.3793103448275863,0.0,0.0,0.0,0.0,2.844827586206897,0.4310344827586207,0.15151515151515152,0.0,0.4310344827586207,0.03620066021227872,0.4976940019044453,42575029.49392853,900,1,12.931034482758621,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mathias Løvik,45396.01861908456,2360592.7075252132,NOR,DF,Parma,Serie A,20,2003,1.0,1,0.98,0,0,0,1,0,0,0,0.0,0.9398461256937866,0.532244220529071,25480000.0,13.392324068181484,654956.4790304048,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025704728376389513,0.4976940019044453,23947279.28267768,400,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Giangiacomo Magnani,45396.01861908456,2360592.7075252132,ITA,DF,Hellas Verona,Serie A,28,1995,11.8,4,0.34,2,1,0,1,0,0,0,0.0,0.9398461256937866,0.532244220529071,29340000.0,14.181721004177836,1442258.7286080737,0.1694915254237288,0.0847457627118644,0.0,0.0847457627118644,0.0,0.0,0.3389830508474576,0.0,0.0,0.0,0.0,0.049156739216362426,0.4976940019044453,27575085.3278557,784,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mike Maignan,45396.01861908456,2360592.7075252132,FRA,GK,Milan,Serie A,29,1995,36.6,6,0.16,6,0,0,0,0,0,0,0.0,0.9398461256937866,0.532244220529071,94700000.0,13.62781334966967,828865.6428816997,0.16393442622950818,0.0,0.0,0.0,0.0,0.0,0.16393442622950818,0.0,0.0,0.0,0.0,0.008752541107515308,0.4976940019044453,89003428.10320158,841,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Antoine Makoumbou,45396.01861908456,2360592.7075252132,CGO,MF,Cagliari,Serie A,26,1998,23.9,38,1.59,33,0,0,2,1,2,5,0.21,0.9398461256937866,0.532244220529071,28990000.0,13.740560963342352,927790.2507683203,1.380753138075314,0.0,0.0,0.08368200836820085,0.041841004184100423,0.08368200836820085,1.589958158995816,0.2092050209205021,0.13157894736842105,0.5,0.2092050209205021,0.03200380306203243,0.4976940019044453,27246139.183862872,676,1,5.439330543933055,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Daniel Maldini,45396.01861908456,2360592.7075252132,ITA,FW,Atalanta,Serie A,22,2001,2.9,9,3.14,9,0,0,0,0,0,1,0.35,0.9398461256937866,0.532244220529071,58640000.0,13.921062803072278,1111324.1642571595,3.103448275862069,0.0,0.0,0.0,0.0,0.0,3.103448275862069,0.3448275862068966,0.11111111111111112,0.0,0.3448275862068966,0.01895163990888744,0.4976940019044453,55112576.810683645,484,0,7.586206896551724,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Ruslan Malinovskyi,24615.0,1280000.0,UKR,MF,Genoa,Serie A,31,1993,4.3,17,3.98,11,2,0,3,1,0,2,0.47,0.9398461256937866,0.532244220529071,30190000.0,14.0623706358958,1279999.9999999995,2.558139534883721,0.46511627906976744,0.0,0.6976744186046512,0.23255813953488372,0.0,3.9534883720930236,0.46511627906976744,0.1176470588235294,0.23255813953488372,0.46511627906976744,0.04239814508115269,0.4976940019044453,28373954.534695417,961,0,14.41860465116279,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Dennis Man,45396.01861908456,2360592.7075252132,ROU,FW,Parma,Serie A,25,1998,22.2,80,3.61,62,8,5,3,1,1,7,0.32,0.9398461256937866,0.532244220529071,25480000.0,14.063338383564314,1281239.3165918477,2.7927927927927927,0.3603603603603604,0.22522522522522523,0.13513513513513514,0.04504504504504505,0.04504504504504505,3.6036036036036037,0.3153153153153153,0.0875,1.0,0.09009009009009009,0.050284117605645516,0.4976940019044453,23947279.28267768,625,1,7.882882882882883,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Gianluca Mancini,45396.01861908456,2360592.7075252132,ITA,DF,Roma,Serie A,28,1996,34.9,41,1.17,35,0,0,4,1,1,2,0.06,0.9398461256937866,0.532244220529071,109090000.0,14.557010106094173,2099080.8283608863,1.002865329512894,0.0,0.0,0.11461318051575932,0.02865329512893983,0.02865329512893983,1.174785100286533,0.05730659025787966,0.04878048780487805,1.0,0.05730659025787966,0.01924173460776319,0.4976940019044453,102527813.85193518,784,1,1.6045845272206305,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Christos Mandas,45396.01861908456,2360592.7075252132,GRE,GK,Lazio,Serie A,22,2001,9.0,2,0.22,2,0,0,0,0,0,1,0.11,0.9398461256937866,0.532244220529071,77280000.0,13.101694707103912,489771.73132488667,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.5,0.0,0.1111111111111111,0.00633762592294108,0.4976940019044453,72631308.59361583,484,0,2.444444444444444,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Rolando Mandragora,45396.01861908456,2360592.7075252132,ITA,MF,Fiorentina,Serie A,27,1997,21.5,56,2.61,35,11,1,3,3,3,5,0.23,0.9398461256937866,0.532244220529071,65840000.0,13.995858665268049,1197634.1957771555,1.627906976744186,0.5116279069767442,0.046511627906976744,0.13953488372093023,0.13953488372093023,0.13953488372093023,2.604651162790698,0.23255813953488372,0.08928571428571427,1.0,0.18604651162790697,0.01819006980220467,0.4976940019044453,61879468.9156789,729,1,6.27906976744186,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Alberto Manzoni,45396.01861908456,2360592.7075252132,ITA,MF,Atalanta,Serie A,19,2005,0.1,1,15.0,0,0,0,0,1,0,0,0.0,0.9398461256937866,0.532244220529071,58640000.0,13.544100451569813,762303.8066257896,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.012999723851053711,0.4976940019044453,55112576.810683645,361,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Alessandro Marcandalli,12500.0,650000.0,ITA,DF,Genoa,Serie A,21,2002,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0.9398461256937866,0.532244220529071,30190000.0,13.38472764187182,649999.9999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021530308049022846,0.4976940019044453,28373954.534695417,441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Filip Marchwiński,12500.0,650000.0,POL,MF,Lecce,Serie A,22,2002,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0.9398461256937866,0.532244220529071,19550000.0,13.38472764187182,649999.9999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033248081841432214,0.4976940019044453,18373991.757313527,484,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Pablo Marí,45396.01861908456,2360592.7075252132,ESP,DF,Fiorentina,Serie A,30,1993,12.2,10,0.82,9,0,0,1,0,0,0,0.0,0.9398461256937866,0.532244220529071,65840000.0,14.330201419183478,1673121.195195476,0.7377049180327869,0.0,0.0,0.0819672131147541,0.0,0.0,0.819672131147541,0.0,0.0,0.0,0.0,0.02541192580795073,0.4976940019044453,61879468.9156789,900,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Rafa Marín,45396.01861908456,2360592.7075252132,ESP,DF,Napoli,Serie A,22,2002,1.6,0,0.0,0,0,0,0,0,0,0,0.0,0.9398461256937866,0.532244220529071,112200000.0,14.186986289211447,1449872.6590732522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012922216212774083,0.4976940019044453,105450735.30284286,484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Răzvan Marin,45396.01861908456,2360592.7075252132,ROU,MF,Cagliari,Serie A,28,1996,15.6,62,3.97,34,21,1,4,1,1,2,0.13,0.9398461256937866,0.532244220529071,28990000.0,13.833131349705232,1017776.953776203,2.1794871794871797,1.3461538461538463,0.06410256410256411,0.25641025641025644,0.06410256410256411,0.06410256410256411,3.9743589743589745,0.12820512820512822,0.03225806451612904,1.0,0.06410256410256411,0.035107863186485094,0.4976940019044453,27246139.183862872,784,1,3.5897435897435903,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Guillermo Maripán,60577.0,3150000.0,CHI,DF,Torino,Serie A,30,1994,26.0,19,0.73,15,1,0,3,0,0,2,0.08,0.9398461256937866,0.532244220529071,50970000.0,14.962913010801817,3150000.000000003,0.5769230769230769,0.038461538461538464,0.0,0.11538461538461539,0.0,0.0,0.7307692307692307,0.07692307692307693,0.10526315789473685,0.0,0.07692307692307693,0.061801059446733426,0.4976940019044453,47903957.026612304,900,1,2.307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Aarón Martín,45396.01861908456,2360592.7075252132,ESP,DF,Genoa,Serie A,27,1997,34.3,95,2.77,42,48,2,1,2,0,13,0.38,0.9398461256937866,0.532244220529071,30190000.0,14.045428463947502,1258496.6906401592,1.2244897959183674,1.3994169096209914,0.05830903790087464,0.02915451895043732,0.05830903790087464,0.0,2.7696793002915454,0.37900874635568516,0.1368421052631579,0.05830903790087464,0.3206997084548105,0.04168587912024376,0.4976940019044453,28373954.534695417,729,1,10.2332361516035,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Josep Martinez,45396.01861908456,2360592.7075252132,ESP,GK,Inter,Serie A,26,1998,5.0,1,0.2,0,1,0,0,0,0,0,0.0,0.9398461256937866,0.532244220529071,136200000.0,13.831198643225486,1015811.7893174607,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0074582363386010335,0.4976940019044453,128007042.31949373,676,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Lautaro Martínez,45396.01861908456,2360592.7075252132,ARG,FW,Inter,Serie A,26,1997,28.5,77,2.7,58,0,2,12,4,1,8,0.28,0.9398461256937866,0.532244220529071,136200000.0,15.599032614962535,5950778.533701869,2.0350877192982457,0.0,0.07017543859649122,0.42105263157894735,0.14035087719298245,0.03508771929824561,2.7017543859649122,0.2807017543859649,0.10389610389610389,4.0,0.21052631578947367,0.04369147234729713,0.4976940019044453,128007042.31949373,676,1,7.298245614035087,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Lucas Martínez Quarta,45396.01861908456,2360592.7075252132,ARG,DF,Fiorentina,Serie A,28,1996,3.9,4,1.03,4,0,0,0,0,0,0,0.0,0.9398461256937866,0.532244220529071,65840000.0,14.27266500469312,1579572.825266847,1.0256410256410258,0.0,0.0,0.0,0.0,0.0,1.0256410256410258,0.0,0.0,0.0,0.0,0.023991081793238864,0.4976940019044453,61879468.9156789,784,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Adam Marušić,45396.01861908456,2360592.7075252132,MNE,DF,Lazio,Serie A,31,1992,26.0,33,1.27,25,2,0,5,0,1,3,0.12,0.9398461256937866,0.532244220529071,77280000.0,14.330201419183476,1673121.195195473,0.9615384615384616,0.07692307692307693,0.0,0.19230769230769232,0.0,0.038461538461538464,1.2692307692307692,0.11538461538461539,0.09090909090909093,0.0,0.11538461538461539,0.021650118985448667,0.4976940019044453,72631308.59361583,961,0,3.576923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Adam Masina,24615.0,1280000.0,MAR,DF,Torino,Serie A,30,1994,21.3,21,0.98,17,0,2,0,1,1,4,0.19,0.9398461256937866,0.532244220529071,50970000.0,14.0623706358958,1279999.9999999995,0.7981220657276995,0.0,0.09389671361502347,0.0,0.046948356807511735,0.046948356807511735,0.9859154929577465,0.18779342723004694,0.19047619047619047,1.0,0.09389671361502347,0.025112811457720218,0.4976940019044453,47903957.026612304,900,1,5.633802816901408,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Patrizio Masini,6346.0,330000.0,ITA,MF,Genoa,Serie A,23,2001,17.1,24,1.4,18,0,1,0,5,0,3,0.18,0.9398461256937866,0.532244220529071,30190000.0,12.706847933442663,330000.0000000001,1.0526315789473684,0.0,0.05847953216374269,0.0,0.29239766081871343,0.0,1.4035087719298245,0.17543859649122806,0.125,0.29239766081871343,0.11695906432748537,0.010930771778734685,0.4976940019044453,28373954.534695417,529,0,4.035087719298246,0.0,0.0,1.0,0.0,0.0,0.0,1.0
